booking_id,booking_date,arrival_date,lead_time,customer_country,market_segment,repeated_guest,customer_type,adults,children,rooms,stay_length,room_type,reserved_rate,deposit_type,special_requests,booking_channel,cancelled,cancellation_date,occupancy_level,holiday,event,cancellation_reason,revenue,est_revpar,arrival_weekday,booking_month,arrival_month
BK106536,2024-09-27,2024-11-06,40,ESP,Groups,0,Transient,2,0,1,3,A,73,Refundable,0,OTA,0,,Low,0,0,,219,36.5,2,9,11
BK106537,2025-06-08,2025-06-11,3,IND,Corporate,0,Transient,2,0,1,2,A,111,Non Refund,1,OTA,0,,High,0,0,,222,83.25,2,6,6
BK106538,2025-03-10,2025-03-10,0,USA,Online TA,0,Transient,3,0,1,5,A,112,No Deposit,1,OTA,1,2025-03-11,Medium,0,0,Change of dates,560,61.6,0,3,3
BK106539,2025-05-31,2025-06-14,14,IND,Corporate,0,Transient,2,2,1,1,A,98,No Deposit,1,Direct,0,,High,0,0,,98,73.5,5,5,6
BK106540,2025-06-10,2025-06-12,2,BRA,Direct,1,Transient,1,0,1,4,C,102,No Deposit,1,OTA,0,,High,0,0,,408,76.5,3,6,6
BK106541,2024-03-29,2024-04-17,19,CHN,Direct,0,Transient,2,0,1,3,C,101,No Deposit,0,Direct,0,,Medium,0,0,,303,60.6,2,3,4
BK106542,2025-04-29,2025-05-04,5,FRA,Online TA,0,Transient,2,0,1,1,D,168,Refundable,0,OTA,1,2025-05-04,Medium,0,0,Illness,168,109.2,6,4,5
BK106543,2023-08-19,2023-10-09,51,BRA,Corporate,0,Transient,1,1,1,6,A,111,Non Refund,0,OTA,1,2023-08-26,Medium,0,0,Found cheaper option,666,66.6,0,8,10
BK106544,2024-10-10,2024-11-05,26,FRA,Corporate,0,Transient,1,0,1,1,A,83,Refundable,1,Direct,0,,Low,0,0,,83,41.5,1,10,11
BK106545,2024-12-22,2025-01-05,14,GBR,Groups,0,Transient,2,1,1,2,D,141,Refundable,1,Direct,0,,Low,0,0,,282,63.45,6,12,1
BK106546,2024-12-27,2025-01-03,7,CAN,Corporate,0,Contract,1,0,1,4,D,137,Refundable,0,Direct,0,,Low,0,0,,548,61.65,4,12,1
BK106547,2024-10-25,2025-04-22,179,ITA,Corporate,0,Transient,2,0,1,4,D,162,Refundable,2,OTA,1,2025-02-02,Medium,0,0,Visa delay,648,97.2,1,10,4
BK106548,2024-01-12,2024-03-03,51,ESP,Online TA,0,Transient,2,0,1,2,C,70,Non Refund,0,OTA,0,,Medium,0,0,,140,38.5,6,1,3
BK106549,2025-02-12,2025-02-12,0,JPN,Complementary,0,Transient,1,1,1,1,B,111,Refundable,0,Direct,0,,Low,0,0,,111,55.5,2,2,2
BK106550,2024-08-25,2024-09-06,12,DEU,Direct,1,Transient,2,0,1,6,B,181,Refundable,2,OTA,1,2024-08-31,High,0,0,Family emergency,1086,126.7,4,8,9
BK106551,2024-07-13,2024-08-20,38,FRA,Offline TA/TO,0,Transient,1,1,1,4,B,173,No Deposit,2,Direct,0,,Peak,0,0,,692,147.05,1,7,8
BK106552,2025-01-26,2025-02-28,33,USA,Online TA,0,Transient,2,0,1,1,B,137,Refundable,0,Direct,0,,Low,0,0,,137,68.5,4,1,2
BK106553,2024-09-09,2024-09-25,16,USA,Corporate,0,Transient,2,2,1,5,E,235,No Deposit,2,OTA,0,,High,0,0,,1175,164.5,2,9,9
BK106554,2023-07-21,2023-07-28,7,JPN,Offline TA/TO,0,Transient-Party,4,0,1,2,A,137,Refundable,2,OTA,0,,Peak,0,0,,274,123.3,4,7,7
BK106555,2025-03-05,2025-03-27,22,DEU,Offline TA/TO,0,Transient,2,0,1,3,C,83,No Deposit,0,OTA,0,,Medium,0,0,,249,45.65,3,3,3
BK106556,2025-01-12,2025-02-05,24,ESP,Groups,0,Group,2,0,3,2,A,94,No Deposit,0,OTA,0,,Low,0,0,,564,47.0,2,1,2
BK106557,2023-07-18,2023-08-02,15,ITA,Corporate,0,Transient,4,0,1,3,A,104,Non Refund,0,OTA,0,,Peak,0,0,,312,88.4,2,7,8
BK106558,2023-10-29,2023-12-13,45,USA,Offline TA/TO,1,Transient,1,2,1,3,A,98,No Deposit,0,OTA,0,,Peak,0,0,,294,78.4,2,10,12
BK106559,2024-04-04,2024-04-15,11,USA,Direct,1,Transient-Party,3,0,1,3,A,98,No Deposit,0,OTA,0,,Medium,0,0,,294,58.8,0,4,4
BK106560,2023-07-01,2023-07-23,22,USA,Online TA,0,Transient,2,1,1,2,B,185,No Deposit,0,Direct,0,,Peak,0,0,,370,166.5,6,7,7
BK106561,2024-11-30,2024-12-06,6,AUS,Online TA,0,Transient,2,0,1,3,B,169,Refundable,0,Direct,0,,Peak,0,0,,507,135.2,4,11,12
BK106562,2023-03-18,2023-05-04,47,ESP,Online TA,0,Transient,2,0,1,3,B,160,Non Refund,0,Direct,1,2023-04-10,Medium,0,0,Found cheaper option,480,104.0,3,3,5
BK106563,2023-07-11,2023-08-21,41,USA,Online TA,0,Transient,2,0,1,4,C,106,No Deposit,0,Corporate,0,,Peak,0,0,,424,90.1,0,7,8
BK106564,2023-06-27,2023-08-24,58,GBR,Online TA,1,Transient,2,0,1,2,C,109,No Deposit,0,OTA,0,,Peak,0,0,,218,92.65,3,6,8
BK106565,2025-01-22,2025-02-12,21,IND,Direct,1,Transient,2,1,1,2,A,96,No Deposit,2,OTA,0,,Low,0,0,,192,48.0,2,1,2
BK106566,2024-06-10,2024-06-13,3,IND,Online TA,1,Transient,3,0,1,2,B,154,No Deposit,2,Direct,0,,High,0,0,,308,115.5,3,6,6
BK106567,2023-05-03,2023-05-25,22,ESP,Online TA,0,Group,2,0,2,1,A,104,Non Refund,3,Direct,0,,Medium,0,0,,208,67.6,3,5,5
BK106568,2024-01-22,2024-01-26,4,ESP,Complementary,0,Transient,4,0,1,1,E,192,No Deposit,0,OTA,0,,Low,0,0,,192,86.4,4,1,1
BK106569,2023-02-11,2023-04-02,50,ITA,Online TA,0,Transient,3,1,1,3,D,169,No Deposit,1,OTA,0,,Medium,0,0,,507,101.4,6,2,4
BK106570,2024-03-14,2024-05-19,66,AUS,Direct,0,Transient,2,0,1,1,C,106,Refundable,3,OTA,0,,Medium,0,0,,106,68.9,6,3,5
BK106571,2023-10-13,2023-11-05,23,JPN,Online TA,0,Transient,2,0,1,3,A,76,Non Refund,0,Corporate,0,,Low,0,0,,228,38.0,6,10,11
BK106572,2024-07-23,2024-07-26,3,USA,Direct,0,Transient,3,0,1,1,D,237,Non Refund,0,OTA,0,,Peak,0,0,,237,213.3,4,7,7
BK106573,2023-09-28,2023-11-18,51,DEU,Online TA,0,Transient,2,0,1,1,C,81,No Deposit,0,Direct,0,,Low,0,0,,81,40.5,5,9,11
BK106574,2023-05-14,2023-05-15,1,GBR,Offline TA/TO,0,Transient,1,0,1,3,B,163,No Deposit,0,OTA,0,,Medium,0,0,,489,105.95,0,5,5
BK106575,2023-06-14,2023-06-14,0,GBR,Online TA,1,Transient-Party,2,0,1,3,B,132,Non Refund,2,Corporate,0,,High,0,0,,396,99.0,2,6,6
BK106576,2024-08-21,2024-09-17,27,USA,Online TA,1,Group,2,0,3,2,D,196,Refundable,0,OTA,0,,High,0,0,,1176,137.2,1,8,9
BK106577,2025-05-16,2025-07-18,63,IND,Offline TA/TO,0,Transient,2,1,1,4,A,138,Non Refund,2,OTA,0,,Peak,0,0,,552,124.2,4,5,7
BK106578,2023-09-19,2023-11-04,46,CAN,Online TA,0,Transient,2,0,1,4,E,210,No Deposit,3,Corporate,0,,Low,0,0,,840,105.0,5,9,11
BK106579,2023-01-06,2023-01-24,18,IND,Direct,0,Transient,2,0,1,4,C,77,No Deposit,0,OTA,0,,Low,0,0,,308,34.65,1,1,1
BK106580,2023-12-05,2023-12-19,14,JPN,Direct,0,Transient,2,0,1,3,E,232,Non Refund,0,OTA,0,,Peak,0,0,,696,185.6,1,12,12
BK106581,2024-04-22,2024-05-14,22,FRA,Direct,0,Transient,1,0,1,5,B,142,Refundable,0,Corporate,0,,Medium,0,0,,710,92.3,1,4,5
BK106582,2024-12-27,2024-12-28,1,USA,Direct,0,Transient,1,0,1,3,A,114,No Deposit,0,OTA,0,,Peak,0,0,,342,91.2,5,12,12
BK106583,2023-06-08,2023-06-24,16,FRA,Direct,1,Transient,2,0,1,4,A,122,Refundable,2,OTA,0,,High,0,0,,488,91.5,5,6,6
BK106584,2023-02-10,2023-02-21,11,ITA,Offline TA/TO,0,Transient,2,0,1,2,C,76,No Deposit,1,OTA,0,,Low,0,0,,152,38.0,1,2,2
BK106585,2023-06-07,2023-08-10,64,CAN,Corporate,0,Transient,2,0,1,6,C,115,Non Refund,0,OTA,0,,Peak,0,0,,690,97.75,3,6,8
BK106586,2023-11-27,2023-12-11,14,AUS,Online TA,0,Transient,2,0,1,6,A,125,No Deposit,1,Direct,0,,Peak,1,0,,750,100.0,0,11,12
BK106587,2024-09-03,2024-10-25,52,IND,Groups,0,Transient,2,0,1,2,A,97,Non Refund,0,OTA,0,,Medium,0,1,,194,58.2,4,9,10
BK106588,2023-02-22,2023-08-07,166,ITA,Direct,0,Transient,2,1,1,9,B,167,No Deposit,3,Corporate,0,,Peak,0,0,,1503,141.95,0,2,8
BK106589,2025-03-03,2025-03-27,24,IND,Online TA,0,Transient,2,1,1,2,C,97,Refundable,0,OTA,0,,Medium,0,0,,194,53.35,3,3,3
BK106590,2024-10-02,2024-11-19,48,GBR,Online TA,0,Transient,4,0,1,3,C,81,Non Refund,0,Direct,0,,Low,0,0,,243,40.5,1,10,11
BK106591,2024-09-22,2025-02-26,157,BRA,Online TA,0,Transient,1,0,1,3,B,122,Refundable,1,Corporate,1,2025-01-08,Low,0,0,Found cheaper option,366,61.0,2,9,2
BK106592,2025-05-13,2025-06-27,45,IND,Offline TA/TO,0,Transient,2,1,1,3,A,112,No Deposit,2,OTA,0,,High,0,0,,336,84.0,4,5,6
BK106593,2024-11-08,2024-11-16,8,JPN,Online TA,1,Transient,2,1,1,1,B,125,No Deposit,0,OTA,1,2024-11-12,Low,0,0,Travel issue,125,62.5,5,11,11
BK106594,2023-11-05,2023-12-25,50,CAN,Direct,0,Transient,2,0,1,1,A,107,No Deposit,0,OTA,0,,Peak,0,0,,107,85.6,0,11,12
BK106595,2024-05-17,2024-05-19,2,CAN,Online TA,1,Transient,1,1,1,4,A,95,Non Refund,1,Travel Agent,0,,Medium,0,0,,380,61.75,6,5,5
BK106596,2025-03-19,2025-03-23,4,IND,Offline TA/TO,1,Transient,2,0,1,1,C,76,Refundable,0,Direct,0,,Medium,0,0,,76,41.8,6,3,3
BK106597,2024-08-09,2024-08-15,6,AUS,Online TA,0,Transient,4,0,1,4,C,98,No Deposit,2,OTA,0,,Peak,1,0,,392,83.3,3,8,8
BK106598,2024-07-17,2024-09-03,48,USA,Online TA,0,Group,1,0,2,2,A,95,Refundable,0,Direct,0,,High,0,0,,380,66.5,1,7,9
BK106599,2024-01-02,2024-01-28,26,GBR,Online TA,1,Transient-Party,2,0,1,2,C,68,Non Refund,1,OTA,0,,Low,0,0,,136,30.6,6,1,1
BK106600,2023-03-16,2023-07-02,108,USA,Direct,0,Transient,2,0,1,4,A,130,Refundable,0,Direct,0,,Peak,0,0,,520,117.0,6,3,7
BK106601,2025-03-13,2025-04-28,46,FRA,Offline TA/TO,1,Group,1,0,4,3,B,146,Non Refund,0,Direct,0,,Medium,0,0,,1752,87.6,0,3,4
BK106602,2024-12-25,2025-01-26,32,IND,Online TA,0,Transient,3,0,1,4,A,78,Refundable,2,Corporate,1,2025-01-21,Low,0,0,Found cheaper option,312,35.1,6,12,1
BK106603,2023-11-22,2023-12-14,22,USA,Offline TA/TO,0,Transient,2,0,1,2,C,102,No Deposit,0,Direct,0,,Peak,0,0,,204,81.6,3,11,12
BK106604,2024-06-22,2024-09-29,99,FRA,Offline TA/TO,0,Transient,2,0,1,1,B,138,No Deposit,2,Corporate,0,,High,0,1,,138,96.6,6,6,9
BK106605,2023-08-14,2023-08-14,0,ITA,Online TA,0,Transient,2,0,1,2,A,130,No Deposit,1,Direct,0,,Peak,0,0,,260,110.5,0,8,8
BK106606,2023-07-08,2023-07-09,1,ITA,Corporate,1,Transient,1,0,1,6,A,125,Non Refund,0,OTA,0,,Peak,0,0,,750,112.5,6,7,7
BK106607,2024-06-17,2024-07-31,44,IND,Groups,0,Transient,1,1,1,3,A,119,No Deposit,1,Corporate,0,,Peak,0,0,,357,107.1,2,6,7
BK106608,2023-03-11,2023-04-09,29,CAN,Direct,0,Transient,2,1,1,4,A,82,No Deposit,0,Direct,0,,Medium,0,0,,328,49.2,6,3,4
BK106609,2025-03-16,2025-03-26,10,FRA,Online TA,0,Transient,1,0,1,1,D,141,Refundable,0,OTA,0,,Medium,0,0,,141,77.55,2,3,3
BK106610,2024-06-01,2024-06-20,19,ITA,Online TA,0,Transient,1,0,1,4,A,118,Non Refund,1,OTA,0,,High,0,0,,472,88.5,3,6,6
BK106611,2023-06-13,2023-06-13,0,ESP,Direct,0,Transient,2,0,1,4,C,103,No Deposit,1,Travel Agent,0,,High,0,0,,412,77.25,1,6,6
BK106612,2024-03-01,2024-05-24,84,IND,Online TA,0,Group,2,1,2,3,A,94,No Deposit,0,OTA,1,2024-03-12,Medium,0,0,Visa delay,564,61.1,4,3,5
BK106613,2024-07-10,2024-08-29,50,IND,Direct,1,Transient,3,1,1,2,A,118,Refundable,0,Corporate,0,,Peak,0,0,,236,100.3,3,7,8
BK106614,2024-07-03,2024-07-29,26,JPN,Direct,0,Transient,2,0,1,4,C,94,Non Refund,0,OTA,1,2024-07-22,Peak,0,0,Illness,376,84.6,0,7,7
BK106615,2024-02-18,2024-02-22,4,GBR,Online TA,0,Transient,1,0,1,3,A,86,No Deposit,0,Travel Agent,0,,Low,0,0,,258,43.0,3,2,2
BK106616,2023-04-05,2023-04-10,5,ESP,Online TA,0,Group,2,0,2,6,C,89,Non Refund,3,OTA,0,,Medium,0,0,,1068,53.4,0,4,4
BK106617,2023-12-24,2024-01-17,24,CHN,Online TA,0,Transient,2,0,1,5,C,79,Non Refund,3,OTA,0,,Low,0,0,,395,35.55,2,12,1
BK106618,2023-08-15,2023-08-29,14,USA,Online TA,0,Transient,2,0,1,6,B,175,No Deposit,0,OTA,0,,Peak,0,0,,1050,148.75,1,8,8
BK106619,2025-06-23,2025-07-31,38,IND,Complementary,0,Transient,2,1,1,2,D,207,Non Refund,3,OTA,1,2025-07-27,Peak,0,0,Travel issue,414,186.3,3,6,7
BK106620,2023-08-07,2023-08-26,19,JPN,Online TA,0,Transient,2,0,1,1,A,125,No Deposit,0,OTA,0,,Peak,0,0,,125,106.25,5,8,8
BK106621,2024-11-10,2025-01-16,67,AUS,Direct,0,Transient,2,0,1,4,B,141,Non Refund,0,Direct,0,,Low,1,0,,564,63.45,3,11,1
BK106622,2023-12-06,2023-12-12,6,USA,Online TA,1,Transient,2,0,1,4,B,160,No Deposit,1,Direct,0,,Peak,1,0,,640,128.0,1,12,12
BK106623,2023-12-06,2023-12-08,2,ESP,Online TA,0,Transient,2,0,1,7,C,105,Refundable,1,OTA,1,2023-12-07,Peak,0,0,Found cheaper option,735,84.0,4,12,12
BK106624,2024-01-05,2024-01-05,0,USA,Corporate,0,Transient,2,0,1,6,D,119,Refundable,1,Direct,0,,Low,0,0,,714,53.55,4,1,1
BK106625,2023-10-28,2023-11-09,12,IND,Online TA,0,Transient,2,0,1,3,C,89,Non Refund,0,Travel Agent,0,,Low,0,0,,267,44.5,3,10,11
BK106626,2023-08-12,2023-10-10,59,GBR,Complementary,0,Group,2,0,3,3,E,233,Non Refund,0,OTA,0,,Medium,0,0,,2097,139.8,1,8,10
BK106627,2025-02-09,2025-04-03,53,ESP,Complementary,0,Contract,1,1,1,2,A,94,Refundable,1,OTA,0,,Medium,0,0,,188,56.4,3,2,4
BK106628,2024-09-25,2024-11-08,44,IND,Online TA,0,Transient,2,0,1,3,A,85,Refundable,0,Direct,1,2024-10-10,Low,0,1,Travel issue,255,42.5,4,9,11
BK106629,2024-06-27,2024-07-19,22,GBR,Offline TA/TO,1,Group,1,2,4,3,A,141,Refundable,0,Corporate,0,,Peak,0,0,,1692,126.9,4,6,7
BK106630,2024-05-01,2024-06-10,40,GBR,Corporate,0,Transient,2,0,1,1,C,102,Refundable,0,Direct,0,,High,0,0,,102,76.5,0,5,6
BK106631,2024-07-28,2024-08-14,17,CAN,Online TA,0,Transient,2,0,1,2,A,137,No Deposit,0,OTA,1,2024-08-12,Peak,0,0,Corporate reshuffling,274,116.45,2,7,8
BK106632,2025-04-23,2025-04-24,1,USA,Direct,0,Transient,1,1,1,2,D,162,No Deposit,2,OTA,0,,Medium,0,0,,324,97.2,3,4,4
BK106633,2025-02-09,2025-03-05,24,IND,Online TA,0,Transient,1,2,1,3,A,84,Refundable,2,Direct,1,2025-02-25,Medium,0,0,Corporate reshuffling,252,46.2,2,2,3
BK106634,2024-10-26,2024-12-08,43,FRA,Online TA,0,Transient,1,0,1,3,A,133,Refundable,2,OTA,1,2024-11-19,Peak,0,0,Illness,399,106.4,6,10,12
BK106635,2023-01-10,2023-02-13,34,ITA,Online TA,0,Transient,2,0,1,1,D,153,No Deposit,0,Direct,0,,Low,0,0,,153,76.5,0,1,2
BK106636,2023-04-28,2023-05-17,19,GBR,Online TA,0,Transient,4,2,1,5,D,185,Non Refund,0,Corporate,0,,Medium,0,0,,925,120.25,2,4,5
BK106637,2024-11-15,2024-11-17,2,JPN,Corporate,1,Transient,3,2,1,4,B,121,Non Refund,0,OTA,0,,Low,0,0,,484,60.5,6,11,11
BK106638,2023-12-21,2024-01-07,17,ITA,Corporate,0,Transient,2,1,1,5,C,74,No Deposit,0,OTA,0,,Low,0,0,,370,33.3,6,12,1
BK106639,2024-04-01,2024-05-11,40,GBR,Direct,0,Transient,1,0,1,1,A,102,No Deposit,0,OTA,0,,Medium,0,0,,102,66.3,5,4,5
BK106640,2023-09-04,2023-12-10,97,IND,Online TA,0,Transient,2,0,1,6,E,251,No Deposit,2,OTA,0,,Peak,0,0,,1506,200.8,6,9,12
BK106641,2024-10-19,2024-10-25,6,GBR,Offline TA/TO,0,Group,1,0,2,2,C,107,Non Refund,0,Travel Agent,1,2024-10-24,Medium,0,0,Travel issue,428,64.2,4,10,10
BK106642,2024-09-20,2024-10-18,28,IND,Complementary,0,Transient,1,2,1,3,A,99,No Deposit,0,OTA,0,,Medium,0,0,,297,59.4,4,9,10
BK106643,2024-09-28,2024-10-23,25,GBR,Groups,0,Transient-Party,2,0,1,1,A,101,Refundable,0,OTA,0,,Medium,0,0,,101,60.6,2,9,10
BK106644,2023-09-07,2023-09-07,0,JPN,Online TA,0,Contract,3,0,1,1,E,256,Refundable,1,OTA,0,,High,0,0,,256,179.2,3,9,9
BK106645,2023-02-10,2023-02-12,2,FRA,Direct,0,Transient,2,0,1,5,D,162,Refundable,0,OTA,0,,Low,0,0,,810,81.0,6,2,2
BK106646,2024-11-29,2025-01-15,47,GBR,Online TA,0,Transient,2,0,1,4,B,123,No Deposit,3,OTA,1,2024-12-15,Low,0,0,Travel issue,492,55.35,2,11,1
BK106647,2025-06-25,2025-06-28,3,DEU,Online TA,0,Transient,1,0,1,6,A,119,Refundable,0,OTA,0,,High,0,0,,714,89.25,5,6,6
BK106648,2023-11-25,2023-12-03,8,BRA,Online TA,0,Transient,2,0,1,4,B,161,No Deposit,0,Direct,0,,Peak,0,0,,644,128.8,6,11,12
BK106649,2024-01-26,2024-02-29,34,ESP,Corporate,0,Contract,1,0,1,4,B,124,No Deposit,1,Direct,0,,Low,0,0,,496,62.0,3,1,2
BK106650,2025-03-26,2025-06-07,73,IND,Direct,0,Transient,1,0,1,3,A,118,No Deposit,0,OTA,0,,High,0,0,,354,88.5,5,3,6
BK106651,2023-04-27,2023-05-19,22,USA,Online TA,1,Transient,1,0,1,6,A,112,Non Refund,1,OTA,0,,Medium,0,0,,672,72.8,4,4,5
BK106652,2024-01-31,2024-07-02,153,GBR,Online TA,0,Transient-Party,2,0,1,4,B,169,No Deposit,2,OTA,0,,Peak,0,0,,676,152.1,1,1,7
BK106653,2023-09-20,2023-09-26,6,BRA,Offline TA/TO,0,Transient,4,0,1,2,D,170,Non Refund,3,OTA,0,,High,0,1,,340,119.0,1,9,9
BK106654,2024-07-07,2024-07-08,1,CHN,Online TA,0,Transient,2,0,1,6,C,116,Non Refund,0,Direct,0,,Peak,0,0,,696,104.4,0,7,7
BK106655,2025-01-11,2025-01-12,1,BRA,Online TA,0,Contract,2,2,1,4,B,127,Refundable,1,Corporate,0,,Low,0,0,,508,57.15,6,1,1
BK106656,2023-10-17,2023-11-18,32,DEU,Offline TA/TO,0,Transient,2,2,1,5,D,155,Refundable,1,OTA,0,,Low,0,0,,775,77.5,5,10,11
BK106657,2023-01-26,2023-03-12,45,IND,Online TA,0,Transient,1,0,1,5,A,101,No Deposit,0,OTA,0,,Medium,0,0,,505,55.55,6,1,3
BK106658,2024-06-13,2024-06-14,1,IND,Offline TA/TO,1,Transient,2,1,1,4,C,114,No Deposit,0,Direct,0,,High,0,0,,456,85.5,4,6,6
BK106659,2025-04-21,2025-05-06,15,DEU,Online TA,0,Transient,1,0,1,5,A,101,No Deposit,2,Travel Agent,0,,Medium,0,0,,505,65.65,1,4,5
BK106660,2025-02-27,2025-05-12,74,BRA,Online TA,0,Group,2,0,4,3,A,103,No Deposit,0,OTA,0,,Medium,0,0,,1236,66.95,0,2,5
BK106661,2024-01-19,2024-01-19,0,IND,Groups,0,Transient,1,0,1,7,B,118,Refundable,0,Direct,0,,Low,0,0,,826,53.1,4,1,1
BK106662,2024-06-10,2024-08-02,53,FRA,Online TA,0,Transient,2,0,1,4,A,141,Refundable,0,OTA,0,,Peak,0,0,,564,119.85,4,6,8
BK106663,2025-04-02,2025-04-03,1,FRA,Online TA,0,Transient,2,0,1,4,A,99,Non Refund,0,OTA,0,,Medium,0,0,,396,59.4,3,4,4
BK106664,2024-06-04,2024-06-06,2,AUS,Direct,0,Transient,2,0,1,2,D,177,No Deposit,0,Travel Agent,0,,High,0,0,,354,132.75,3,6,6
BK106665,2024-04-01,2024-04-27,26,GBR,Direct,0,Transient,2,0,1,2,D,161,No Deposit,0,OTA,0,,Medium,0,0,,322,96.6,5,4,4
BK106666,2024-05-13,2024-05-13,0,GBR,Online TA,1,Contract,2,2,1,3,A,102,Non Refund,0,OTA,0,,Medium,0,0,,306,66.3,0,5,5
BK106667,2023-02-14,2023-03-09,23,GBR,Offline TA/TO,0,Transient,3,0,1,6,B,137,Non Refund,3,OTA,0,,Medium,0,0,,822,75.35,3,2,3
BK106668,2023-10-31,2023-11-06,6,FRA,Online TA,0,Transient,2,0,1,2,B,142,Refundable,0,OTA,0,,Low,0,0,,284,71.0,0,10,11
BK106669,2024-10-29,2025-02-02,96,DEU,Direct,0,Transient,2,0,1,5,D,151,Refundable,0,Corporate,0,,Low,0,0,,755,75.5,6,10,2
BK106670,2023-07-17,2023-08-16,30,JPN,Direct,0,Transient,2,0,1,6,D,218,No Deposit,0,Travel Agent,0,,Peak,0,0,,1308,185.3,2,7,8
BK106671,2023-11-25,2023-12-12,17,IND,Online TA,0,Transient,1,0,1,3,C,116,Non Refund,0,Corporate,0,,Peak,0,0,,348,92.8,1,11,12
BK106672,2024-06-10,2024-06-30,20,AUS,Direct,0,Transient,1,0,1,2,B,186,Refundable,0,OTA,1,2024-06-11,High,0,0,Change of plans,372,139.5,6,6,6
BK106673,2023-03-26,2023-04-02,7,USA,Direct,0,Transient,3,0,1,1,D,207,No Deposit,0,Corporate,0,,Medium,0,0,,207,124.2,6,3,4
BK106674,2023-04-09,2023-06-05,57,CHN,Direct,0,Transient,1,0,1,3,A,110,No Deposit,0,Direct,0,,High,0,0,,330,82.5,0,4,6
BK106675,2023-06-21,2023-09-11,82,IND,Corporate,1,Transient,2,0,1,3,B,148,Non Refund,3,Travel Agent,0,,High,0,0,,444,103.6,0,6,9
BK106676,2025-03-02,2025-06-16,106,IND,Corporate,0,Transient,3,0,1,5,A,114,Refundable,0,OTA,1,2025-03-03,High,0,1,Found cheaper option,570,85.5,0,3,6
BK106677,2024-07-04,2024-08-06,33,GBR,Direct,1,Transient,1,1,1,4,A,132,Non Refund,1,Direct,0,,Peak,0,0,,528,112.2,1,7,8
BK106678,2024-06-30,2024-07-17,17,FRA,Complementary,0,Transient,2,0,1,2,B,160,No Deposit,3,OTA,1,2024-07-12,Peak,0,0,Found cheaper option,320,144.0,2,6,7
BK106679,2023-01-08,2023-01-24,16,USA,Online TA,0,Transient,2,0,1,2,B,109,Refundable,1,Direct,0,,Low,0,0,,218,49.05,1,1,1
BK106680,2024-10-03,2024-11-01,29,GBR,Online TA,0,Transient,1,0,1,5,C,81,No Deposit,1,Direct,0,,Low,0,0,,405,40.5,4,10,11
BK106681,2023-03-09,2023-07-20,133,GBR,Corporate,0,Group,2,1,3,3,B,180,Non Refund,2,Direct,0,,Peak,0,0,,1620,162.0,3,3,7
BK106682,2023-08-04,2023-08-29,25,IND,Offline TA/TO,0,Transient,4,2,1,4,A,134,Refundable,0,Direct,0,,Peak,0,0,,536,113.9,1,8,8
BK106683,2024-11-17,2024-11-25,8,BRA,Direct,0,Transient,2,0,1,6,B,125,No Deposit,0,OTA,0,,Low,0,0,,750,62.5,0,11,11
BK106684,2024-10-06,2024-10-21,15,ESP,Online TA,0,Group,2,0,2,2,A,114,Refundable,0,OTA,0,,Medium,0,0,,456,68.4,0,10,10
BK106685,2025-03-03,2025-03-10,7,ITA,Online TA,0,Transient,1,0,1,3,A,99,Non Refund,0,OTA,0,,Medium,0,0,,297,54.45,0,3,3
BK106686,2023-08-07,2023-09-13,37,ITA,Direct,0,Transient,2,0,1,5,C,88,No Deposit,2,Direct,1,2023-08-12,High,0,0,Family emergency,440,61.6,2,8,9
BK106687,2025-06-04,2025-06-22,18,BRA,Online TA,0,Transient,2,0,1,6,A,120,Refundable,0,Direct,0,,High,0,0,,720,90.0,6,6,6
BK106688,2024-12-02,2024-12-28,26,IND,Online TA,0,Transient,2,0,1,1,A,116,No Deposit,0,Direct,0,,Peak,0,0,,116,92.8,5,12,12
BK106689,2024-03-10,2024-03-27,17,IND,Online TA,1,Transient,2,0,1,1,D,153,Non Refund,0,OTA,0,,Medium,0,0,,153,84.15,2,3,3
BK106690,2025-05-05,2025-05-31,26,CAN,Online TA,0,Transient,2,0,1,2,A,112,No Deposit,0,OTA,0,,Medium,0,0,,224,72.8,5,5,5
BK106691,2023-04-17,2023-05-05,18,AUS,Online TA,0,Transient,2,1,1,1,A,103,No Deposit,0,OTA,0,,Medium,0,0,,103,66.95,4,4,5
BK106692,2023-07-30,2023-08-16,17,FRA,Corporate,0,Group,2,0,2,5,A,128,No Deposit,0,Direct,0,,Peak,0,0,,1280,108.8,2,7,8
BK106693,2024-07-04,2024-11-11,130,GBR,Offline TA/TO,0,Transient,2,0,1,2,D,131,No Deposit,2,OTA,0,,Low,0,0,,262,65.5,0,7,11
BK106694,2025-04-28,2025-06-10,43,JPN,Direct,0,Transient,2,2,1,6,A,104,No Deposit,0,OTA,0,,High,0,0,,624,78.0,1,4,6
BK106695,2024-12-20,2025-02-20,62,USA,Online TA,0,Transient,3,1,1,4,E,197,No Deposit,1,Direct,1,2025-02-14,Low,0,0,Illness,788,98.5,3,12,2
BK106696,2025-06-18,2025-07-11,23,IND,Direct,0,Transient,1,0,1,1,C,115,Non Refund,1,OTA,0,,Peak,0,0,,115,103.5,4,6,7
BK106697,2025-01-29,2025-02-24,26,GBR,Online TA,0,Transient,2,0,1,3,C,82,No Deposit,1,Corporate,0,,Low,0,0,,246,41.0,0,1,2
